"ens_gene"	"most_sig_transcript"	"pval"	"qval"	"num_transcripts"	"list_of_transcripts"
"114"	"ENSG00000113739"	"ENST00000265087"	0.0980637151280565	0.463399124428659	5	"ENST00000265087, ENST00000518455, ENST00000519511, ENST00000520593, ENST00000520648"
"115"	"ENSG00000114331"	"ENST00000326793"	0.649632330168762	0.907602269974908	15	"ENST00000326793, ENST00000423531, ENST00000439666, ENST00000439758, ENST00000447662, ENST00000450200, ENST00000466876, ENST00000471593, ENST00000472860, ENST00000475905, ENST00000480906, ENST00000481463, ENST00000484296, ENST00000490224, ENST00000618471"
"116"	"ENSG00000114391"	"ENST00000394077"	0.900463012942113	0.994531751688896	6	"ENST00000394077, ENST00000464595, ENST00000469605, ENST00000470961, ENST00000488288, ENST00000495401"
"117"	"ENSG00000115053"	"ENST00000356936"	0.0856230016738571	0.434424071650517	10	"ENST00000356936, ENST00000322723, ENST00000494618, ENST00000417652, ENST00000436894, ENST00000453992, ENST00000454824, ENST00000461347, ENST00000466274, ENST00000484328"
"118"	"ENSG00000115234"	"ENST00000233575"	0.936316658212265	0.996257459731372	10	"ENST00000233575, ENST00000427123, ENST00000440760, ENST00000453453, ENST00000464279, ENST00000484886, ENST00000489402, ENST00000493711, ENST00000494893, ENST00000537606"
"119"	"ENSG00000115268"	"ENST00000592588"	0.963726555911907	0.996259090054683	13	"ENST00000592588, ENST00000233609, ENST00000585665, ENST00000586096, ENST00000586656, ENST00000586686, ENST00000589656, ENST00000591032, ENST00000591804, ENST00000592623, ENST00000592700, ENST00000593052, ENST00000617694"
"120"	"ENSG00000115464"	"ENST00000398571"	0.703585421079763	0.931670804836389	22	"ENST00000398571, ENST00000411912, ENST00000436269, ENST00000453133, ENST00000453734, ENST00000460004, ENST00000463046, ENST00000467128, ENST00000468703, ENST00000472689, ENST00000472706, ENST00000476716, ENST00000482250, ENST00000483672, ENST00000484179, ENST00000487547, ENST00000490527, ENST00000490552, ENST00000492604, ENST00000492882, ENST00000494867, ENST00000498268"
"121"	"ENSG00000115594"	"ENST00000410023"	0.00757611723604171	0.104333957364917	13	"ENST00000410023, ENST00000409288, ENST00000409329, ENST00000409589, ENST00000409929, ENST00000413623, ENST00000422532, ENST00000424272, ENST00000428279, ENST00000430171, ENST00000442590, ENST00000450319, ENST00000452403"
"122"	"ENSG00000115760"	"ENST00000421745"	0.380613553892141	0.781091450595877	12	"ENST00000421745, ENST00000431454, ENST00000444173, ENST00000461788, ENST00000462504, ENST00000465130, ENST00000466527, ENST00000470250, ENST00000471232, ENST00000483194, ENST00000496555, ENST00000497023"
"123"	"ENSG00000115944"	"ENST00000234301"	0.965448423886571	0.996259090054683	8	"ENST00000234301, ENST00000378669, ENST00000423797, ENST00000463055, ENST00000464443, ENST00000468711, ENST00000482463, ENST00000607768"
"124"	"ENSG00000116406"	"ENST00000367512"	0.21561827638222	0.642861067868773	6	"ENST00000367512, ENST00000318130, ENST00000439962, ENST00000466392, ENST00000466606, ENST00000474725"
"125"	"ENSG00000116604"	"ENST00000464356"	0.0340387469274634	0.279460711540152	7	"ENST00000464356, ENST00000348159, ENST00000360595, ENST00000368240, ENST00000475587, ENST00000489057, ENST00000493077"
"126"	"ENSG00000116685"	"ENST00000376572"	0.818451477504412	0.9821015215739	3	"ENST00000376572, ENST00000376576, ENST00000616327"
"127"	"ENSG00000117139"	"ENST00000367264"	0.258284010499549	0.680289033119032	10	"ENST00000367264, ENST00000235790, ENST00000367265, ENST00000456180, ENST00000467487, ENST00000470573, ENST00000472822, ENST00000491153, ENST00000498276, ENST00000602511"
"128"	"ENSG00000117298"	"ENST00000357071"	0.42747261074736	0.786705935531211	13	"ENST00000357071, ENST00000415912, ENST00000264205, ENST00000374893, ENST00000436918, ENST00000463334, ENST00000470394, ENST00000473505, ENST00000481130, ENST00000526194, ENST00000527991, ENST00000528294, ENST00000531334"
"129"	"ENSG00000117597"	"ENST00000491415"	0.215534869549608	0.642861067868773	2	"ENST00000491415, ENST00000457820"
"130"	"ENSG00000117868"	"ENST00000251527"	0.308845925941096	0.729154964678744	6	"ENST00000251527, ENST00000275418, ENST00000435514, ENST00000483958, ENST00000497111, ENST00000613624"
"131"	"ENSG00000117984"	"ENST00000236671"	0.107615698606138	0.480284877112577	6	"ENST00000236671, ENST00000433655, ENST00000367196, ENST00000429746, ENST00000438213, ENST00000497544"
"132"	"ENSG00000118680"	"ENST00000237500"	0.927412583955195	0.995574310615599	4	"ENST00000237500, ENST00000400175, ENST00000581193, ENST00000584539"
"133"	"ENSG00000118705"	"ENST00000237530"	0.889191601036293	0.994531751688896	8	"ENST00000237530, ENST00000373622, ENST00000373632, ENST00000437329, ENST00000456102, ENST00000456400, ENST00000462163, ENST00000470352"
"134"	"ENSG00000119280"	"ENST00000470540"	0.0502342182785503	0.332264644075411	7	"ENST00000470540, ENST00000366663, ENST00000427697, ENST00000519360, ENST00000521263, ENST00000522201, ENST00000523410"
"135"	"ENSG00000119314"	"ENST00000374257"	0.353475612330957	0.760917424654447	8	"ENST00000374257, ENST00000210227, ENST00000334318, ENST00000343327, ENST00000374255, ENST00000450374, ENST00000458258, ENST00000487997"
"136"	"ENSG00000119777"	"ENST00000238788"	0.394792116720914	0.781935044304135	13	"ENST00000238788, ENST00000404032, ENST00000321326, ENST00000425720, ENST00000434544, ENST00000435172, ENST00000444135, ENST00000460665, ENST00000460904, ENST00000469445, ENST00000475258, ENST00000478980, ENST00000495312"
"137"	"ENSG00000120137"	"ENST00000239231"	0.0830644064223097	0.428540846231892	3	"ENST00000239231, ENST00000520504, ENST00000522176"
"138"	"ENSG00000120686"	"ENST00000239878"	0.0702956129623667	0.389453855722537	5	"ENST00000239878, ENST00000379649, ENST00000437952, ENST00000464423, ENST00000494372"
"139"	"ENSG00000120694"	"ENST00000630972"	0.294451471927185	0.729154964678744	9	"ENST00000630972, ENST00000380405, ENST00000320027, ENST00000435381, ENST00000445273, ENST00000469538, ENST00000602786, ENST00000626866, ENST00000629751"
"140"	"ENSG00000122786"	"ENST00000361901"	0.0420517305281107	0.302521404694767	24	"ENST00000361901, ENST00000424922, ENST00000361675, ENST00000393118, ENST00000417172, ENST00000422748, ENST00000430085, ENST00000435928, ENST00000436461, ENST00000443197, ENST00000445569, ENST00000454108, ENST00000462181, ENST00000466704, ENST00000472096, ENST00000473714, ENST00000475772, ENST00000478075, ENST00000480638, ENST00000482470, ENST00000489019, ENST00000495522, ENST00000496024, ENST00000498254"
"141"	"ENSG00000124181"	"ENST00000244007"	0.791499148893524	0.973220892261936	22	"ENST00000244007, ENST00000373271, ENST00000423733, ENST00000461641, ENST00000465571, ENST00000470528, ENST00000473632, ENST00000477870, ENST00000483175, ENST00000483646, ENST00000490253, ENST00000492148, ENST00000599785, ENST00000607954, ENST00000608689, ENST00000608885, ENST00000609257, ENST00000609821, ENST00000612731, ENST00000617873, ENST00000619272, ENST00000630423"
"142"	"ENSG00000124486"	"ENST00000378308"	0.391434146498344	0.781935044304135	8	"ENST00000378308, ENST00000324545, ENST00000462850, ENST00000463829, ENST00000465386, ENST00000467173, ENST00000485180, ENST00000487625"
"143"	"ENSG00000124614"	"ENST00000326199"	0.678248963644232	0.916985731339513	7	"ENST00000326199, ENST00000344700, ENST00000464218, ENST00000467531, ENST00000480942, ENST00000494077, ENST00000621356"
"144"	"ENSG00000124942"	"ENST00000378024"	4.02338025459495e-08	2.77038468959252e-06	8	"ENST00000378024, ENST00000257247, ENST00000525875, ENST00000528508, ENST00000530124, ENST00000530285, ENST00000531324, ENST00000533365"
"145"	"ENSG00000125844"	"ENST00000246043"	0.386441995447884	0.781091450595877	11	"ENST00000246043, ENST00000377813, ENST00000398782, ENST00000360807, ENST00000377807, ENST00000455029, ENST00000468428, ENST00000470422, ENST00000495501, ENST00000610403, ENST00000620641"
"146"	"ENSG00000125971"	"ENST00000357156"	0.221865161790181	0.642861067868773	4	"ENST00000357156, ENST00000300469, ENST00000374846, ENST00000480759"
"147"	"ENSG00000126767"	"ENST00000376983"	0.0488911665607174	0.331909046229096	4	"ENST00000376983, ENST00000247161, ENST00000343894, ENST00000468956"
"148"	"ENSG00000129128"	"ENST00000503362"	0.980917682715528	0.996259090054683	4	"ENST00000503362, ENST00000507001, ENST00000507678, ENST00000513139"
"149"	"ENSG00000129353"	"ENST00000589561"	0.135158988845945	0.530626919057197	15	"ENST00000589561, ENST00000335757, ENST00000407327, ENST00000586078, ENST00000586549, ENST00000588214, ENST00000588393, ENST00000588409, ENST00000588465, ENST00000588688, ENST00000590382, ENST00000590475, ENST00000590857, ENST00000591194, ENST00000592293"
"150"	"ENSG00000130227"	"ENST00000433566"	0.0122033506508301	0.14004797651667	9	"ENST00000433566, ENST00000252512, ENST00000517551, ENST00000518017, ENST00000518808, ENST00000519769, ENST00000520754, ENST00000521303, ENST00000522015"
"151"	"ENSG00000130309"	"ENST00000252599"	0.544940527043582	0.869739516672207	6	"ENST00000252599, ENST00000593832, ENST00000597075, ENST00000597147, ENST00000600474, ENST00000601354"
"152"	"ENSG00000130429"	"ENST00000252725"	0.572483112655184	0.878876677343082	21	"ENST00000252725, ENST00000414376, ENST00000417330, ENST00000418347, ENST00000427217, ENST00000429246, ENST00000431816, ENST00000432343, ENST00000443222, ENST00000445924, ENST00000451682, ENST00000455009, ENST00000458033, ENST00000463078, ENST00000468337, ENST00000474880, ENST00000481997, ENST00000484375, ENST00000484600, ENST00000491294, ENST00000493403"
"153"	"ENSG00000130635"	"ENST00000618395"	0.920366636233233	0.994531751688896	8	"ENST00000618395, ENST00000371817, ENST00000371820, ENST00000460264, ENST00000463925, ENST00000464187, ENST00000465877, ENST00000469093"
"154"	"ENSG00000130723"	"ENST00000357304"	0.0835743559041449	0.428540846231892	9	"ENST00000357304, ENST00000320547, ENST00000405995, ENST00000422467, ENST00000451855, ENST00000456307, ENST00000458550, ENST00000465931, ENST00000489593"
"155"	"ENSG00000130766"	"ENST00000253063"	0.900925200743423	0.994531751688896	1	"ENST00000253063"
"156"	"ENSG00000131747"	"ENST00000423485"	1.61668870513367e-05	0.000556602825624592	5	"ENST00000423485, ENST00000577541, ENST00000577706, ENST00000578412, ENST00000581055"
"157"	"ENSG00000132341"	"ENST00000392367"	0.115442511647972	0.497891643547952	12	"ENST00000392367, ENST00000535090, ENST00000541679, ENST00000543796, ENST00000392369, ENST00000448750, ENST00000464211, ENST00000477395, ENST00000536606, ENST00000537745, ENST00000539498, ENST00000541630"
"158"	"ENSG00000132475"	"ENST00000254810"	0.16515245297257	0.574803513501734	13	"ENST00000254810, ENST00000593254, ENST00000586270, ENST00000586518, ENST00000586607, ENST00000587171, ENST00000587560, ENST00000589417, ENST00000589599, ENST00000589949, ENST00000591890, ENST00000591893, ENST00000592643"
"159"	"ENSG00000132646"	"ENST00000379143"	0.556420380821812	0.878368528096894	2	"ENST00000379143, ENST00000379160"
"160"	"ENSG00000132718"	"ENST00000368324"	0.880563341148675	0.994531751688896	1	"ENST00000368324"
"161"	"ENSG00000132763"	"ENST00000401061"	0.0755288499885133	0.409043884207454	3	"ENST00000401061, ENST00000477188, ENST00000616135"
"162"	"ENSG00000133687"	"ENST00000256062"	0.0232446135180529	0.215459686840413	9	"ENST00000256062, ENST00000551659, ENST00000319685, ENST00000539277, ENST00000546582, ENST00000550354, ENST00000552618, ENST00000552925, ENST00000553189"
"163"	"ENSG00000133703"	"ENST00000311936"	0.165210977471709	0.574803513501734	4	"ENST00000311936, ENST00000256078, ENST00000556131, ENST00000557334"
"164"	"ENSG00000134243"	"ENST00000256637"	0.254741137493952	0.680289033119032	9	"ENST00000256637, ENST00000466471, ENST00000471996, ENST00000482236, ENST00000483508, ENST00000485149, ENST00000493736, ENST00000495777, ENST00000538502"
"165"	"ENSG00000134287"	"ENST00000256682"	0.964138284102587	0.996259090054683	10	"ENST00000256682, ENST00000447318, ENST00000472621, ENST00000485410, ENST00000536283, ENST00000539611, ENST00000541236, ENST00000541959, ENST00000541967, ENST00000545855"
"166"	"ENSG00000134461"	"ENST00000380094"	0.24784734963552	0.679413092170886	4	"ENST00000380094, ENST00000191063, ENST00000380092, ENST00000492368"
"167"	"ENSG00000134686"	"ENST00000373418"	0.342951960149921	0.753281926611282	12	"ENST00000373418, ENST00000257118, ENST00000373422, ENST00000431992, ENST00000459964, ENST00000467894, ENST00000468406, ENST00000473158, ENST00000484692, ENST00000485928, ENST00000486897, ENST00000493483"
"168"	"ENSG00000134871"	"ENST00000360467"	1.35059753462679e-07	7.23320012989015e-06	10	"ENST00000360467, ENST00000400163, ENST00000462309, ENST00000463084, ENST00000478681, ENST00000480609, ENST00000480771, ENST00000483683, ENST00000494852, ENST00000617564"
"169"	"ENSG00000135443"	"ENST00000257901"	0.230736441371987	0.642861067868773	3	"ENST00000257901, ENST00000544265, ENST00000552537"
"170"	"ENSG00000135916"	"ENST00000326427"	0.0523104834943115	0.332264644075411	10	"ENST00000326427, ENST00000335005, ENST00000326407, ENST00000409704, ENST00000418408, ENST00000457215, ENST00000492029, ENST00000541852, ENST00000543957, ENST00000620962"
"171"	"ENSG00000136026"	"ENST00000378026"	0.0672487780781047	0.389453855722537	3	"ENST00000378026, ENST00000552828, ENST00000553039"
"172"	"ENSG00000136213"	"ENST00000258711"	0.0546957623733699	0.338199665619527	4	"ENST00000258711, ENST00000313156, ENST00000432336, ENST00000618655"
"173"	"ENSG00000136238"	"ENST00000348035"	0.0416440795906417	0.302521404694767	6	"ENST00000348035, ENST00000356142, ENST00000473564, ENST00000488373, ENST00000495499, ENST00000497741"
"174"	"ENSG00000136240"	"ENST00000258739"	0.600888274868712	0.885624359909236	6	"ENST00000258739, ENST00000382267, ENST00000454368, ENST00000462052, ENST00000463747, ENST00000490996"
"175"	"ENSG00000136450"	"ENST00000582730"	0.226179171433959	0.642861067868773	9	"ENST00000582730, ENST00000258962, ENST00000578430, ENST00000581497, ENST00000581979, ENST00000583741, ENST00000584668, ENST00000584773, ENST00000585096"
"176"	"ENSG00000136542"	"ENST00000259056"	0.155085588570932	0.574803513501734	3	"ENST00000259056, ENST00000461704, ENST00000463418"
"177"	"ENSG00000136603"	"ENST00000458537"	0.904378669922094	0.994531751688896	8	"ENST00000458537, ENST00000259119, ENST00000413427, ENST00000426052, ENST00000465590, ENST00000476188, ENST00000477216, ENST00000490989"
"178"	"ENSG00000136802"	"ENST00000372599"	0.442138682393969	0.798167958479	5	"ENST00000372599, ENST00000259324, ENST00000372600, ENST00000483638, ENST00000492784"
"179"	"ENSG00000136810"	"ENST00000374517"	0.0474087614970831	0.331174246979624	3	"ENST00000374517, ENST00000374515, ENST00000487892"
"180"	"ENSG00000136938"	"ENST00000339399"	0.0713967455579894	0.391059447260806	3	"ENST00000339399, ENST00000473205, ENST00000486769"
"181"	"ENSG00000138080"	"ENST00000380320"	0.452137882087877	0.798280070206434	2	"ENST00000380320, ENST00000433140"
"182"	"ENSG00000138095"	"ENST00000260665"	0.222786984925632	0.642861067868773	9	"ENST00000260665, ENST00000409659, ENST00000409946, ENST00000419884, ENST00000447246, ENST00000463456, ENST00000467058, ENST00000472420, ENST00000483489"
"183"	"ENSG00000138107"	"ENST00000369905"	0.989460907824177	0.997740915421031	6	"ENST00000369905, ENST00000470322, ENST00000480947, ENST00000481044, ENST00000487599, ENST00000494549"
"184"	"ENSG00000138434"	"ENST00000431877"	0.0136938955629982	0.15224026945933	15	"ENST00000431877, ENST00000320370, ENST00000409001, ENST00000409136, ENST00000416081, ENST00000440623, ENST00000451836, ENST00000454579, ENST00000467172, ENST00000470129, ENST00000470654, ENST00000480753, ENST00000491720, ENST00000491866, ENST00000495248"
"185"	"ENSG00000138604"	"ENST00000559420"	0.842952376331402	0.993405978952899	4	"ENST00000559420, ENST00000261858, ENST00000559500, ENST00000559798"
"186"	"ENSG00000139641"	"ENST00000394048"	0.218361024774077	0.642861067868773	10	"ENST00000394048, ENST00000267113, ENST00000547667, ENST00000548142, ENST00000550179, ENST00000550515, ENST00000550878, ENST00000550986, ENST00000551112, ENST00000551790"
"187"	"ENSG00000140992"	"ENST00000342085"	0.0944468201818217	0.458763050821399	17	"ENST00000342085, ENST00000268673, ENST00000389224, ENST00000441549, ENST00000460496, ENST00000461815, ENST00000462923, ENST00000464702, ENST00000471311, ENST00000474706, ENST00000478708, ENST00000491073, ENST00000492021, ENST00000561962, ENST00000566659, ENST00000569721, ENST00000570136"
"188"	"ENSG00000142192"	"ENST00000346798"	0.00160306624965148	0.0303753208381233	17	"ENST00000346798, ENST00000358918, ENST00000439274, ENST00000357903, ENST00000348990, ENST00000354192, ENST00000359726, ENST00000415997, ENST00000440126, ENST00000448850, ENST00000462267, ENST00000463070, ENST00000464867, ENST00000466453, ENST00000474136, ENST00000491395, ENST00000548570"
"189"	"ENSG00000143751"	"ENST00000272091"	0.734563591746334	0.948583460000155	1	"ENST00000272091"
"190"	"ENSG00000144036"	"ENST00000272427"	0.88599529355003	0.994531751688896	8	"ENST00000272427, ENST00000410104, ENST00000410112, ENST00000464347, ENST00000471335, ENST00000485398, ENST00000490919, ENST00000492257"
"191"	"ENSG00000145012"	"ENST00000617246"	0.269791688999566	0.695897452241741	21	"ENST00000617246, ENST00000414139, ENST00000415906, ENST00000416784, ENST00000420410, ENST00000426274, ENST00000430340, ENST00000443217, ENST00000448637, ENST00000454789, ENST00000457242, ENST00000459897, ENST00000462758, ENST00000471917, ENST00000474472, ENST00000483938, ENST00000484468, ENST00000487347, ENST00000494044, ENST00000494233, ENST00000618621"
"192"	"ENSG00000145555"	"ENST00000513610"	0.257524054767207	0.680289033119032	12	"ENST00000513610, ENST00000274203, ENST00000502436, ENST00000505695, ENST00000506343, ENST00000507288, ENST00000508318, ENST00000510401, ENST00000511972, ENST00000512061, ENST00000513882, ENST00000515803"
"193"	"ENSG00000145592"	"ENST00000504562"	0.157704595171715	0.574803513501734	6	"ENST00000504562, ENST00000274242, ENST00000507642, ENST00000508493, ENST00000509877, ENST00000511787"
"194"	"ENSG00000145623"	"ENST00000274276"	5.00016318559455e-05	0.00141769332673916	5	"ENST00000274276, ENST00000502536, ENST00000508882, ENST00000509237, ENST00000513831"
"195"	"ENSG00000145907"	"ENST00000356245"	0.531833028123287	0.861793022273032	14	"ENST00000356245, ENST00000394123, ENST00000507878, ENST00000517947, ENST00000518726, ENST00000519832, ENST00000520006, ENST00000520177, ENST00000520578, ENST00000522367, ENST00000522666, ENST00000522761, ENST00000523519, ENST00000627077"
"196"	"ENSG00000146242"	"ENST00000543496"	0.330735182785827	0.744544558405016	3	"ENST00000543496, ENST00000535040, ENST00000369750"
"197"	"ENSG00000146731"	"ENST00000275603"	0.404811765733025	0.786450960381443	9	"ENST00000275603, ENST00000335503, ENST00000462133, ENST00000466479, ENST00000466572, ENST00000482776, ENST00000492618, ENST00000493855, ENST00000494736"
"198"	"ENSG00000147100"	"ENST00000587091"	0.506611946048651	0.849118379930203	2	"ENST00000587091, ENST00000590447"
"199"	"ENSG00000147604"	"ENST00000396466"	0.123912533469949	0.510477274636884	8	"ENST00000396466, ENST00000352983, ENST00000396465, ENST00000396467, ENST00000431653, ENST00000435330, ENST00000466821, ENST00000487500"
"200"	"ENSG00000148516"	"ENST00000320985"	0.966372744766275	0.996259090054683	25	"ENST00000320985, ENST00000361642, ENST00000424869, ENST00000437844, ENST00000446923, ENST00000488625, ENST00000493835, ENST00000542815, ENST00000542879, ENST00000557827, ENST00000558440, ENST00000558655, ENST00000558832, ENST00000558863, ENST00000559476, ENST00000559496, ENST00000559858, ENST00000560196, ENST00000560721, ENST00000560909, ENST00000561061, ENST00000561212, ENST00000561304, ENST00000606161, ENST00000606671"
"201"	"ENSG00000148672"	"ENST00000277865"	0.996654938168634	0.999792416211907	4	"ENST00000277865, ENST00000465164, ENST00000474574, ENST00000487058"
"202"	"ENSG00000149084"	"ENST00000278353"	0.784506057504435	0.967089308739482	15	"ENST00000278353, ENST00000395700, ENST00000525736, ENST00000526615, ENST00000527213, ENST00000527433, ENST00000529261, ENST00000531185, ENST00000532178, ENST00000532864, ENST00000532989, ENST00000533090, ENST00000533358, ENST00000533802, ENST00000534053"
"203"	"ENSG00000149716"	"ENST00000538554"	0.0632450659205827	0.381051522171511	18	"ENST00000538554, ENST00000279147, ENST00000355486, ENST00000441922, ENST00000535542, ENST00000535657, ENST00000536870, ENST00000537272, ENST00000537324, ENST00000539414, ENST00000542341, ENST00000542470, ENST00000542515, ENST00000543023, ENST00000543562, ENST00000543863, ENST00000544096, ENST00000569105"
"204"	"ENSG00000149948"	"ENST00000403681"	7.67449200856624e-07	3.36282286193539e-05	11	"ENST00000403681, ENST00000354636, ENST00000393577, ENST00000393578, ENST00000425208, ENST00000536545, ENST00000537275, ENST00000537429, ENST00000539662, ENST00000541363, ENST00000545998"
"205"	"ENSG00000150477"	"ENST00000586501"	0.423228456904951	0.786705935531211	12	"ENST00000586501, ENST00000280020, ENST00000586135, ENST00000587139, ENST00000590456, ENST00000590617, ENST00000591619, ENST00000591911, ENST00000592521, ENST00000592611, ENST00000599493, ENST00000601437"
"206"	"ENSG00000151239"	"ENST00000552521"	0.748570037323207	0.949234283761733	11	"ENST00000552521, ENST00000395510, ENST00000546506, ENST00000546662, ENST00000547459, ENST00000547564, ENST00000547961, ENST00000548315, ENST00000548403, ENST00000550371, ENST00000551789"
"207"	"ENSG00000151461"	"ENST00000357604"	0.931203755620823	0.995734478038849	4	"ENST00000357604, ENST00000356352, ENST00000397053, ENST00000460569"
"208"	"ENSG00000152936"	"ENST00000543629"	0.0396499996189789	0.298614059630434	11	"ENST00000543629, ENST00000282881, ENST00000413632, ENST00000445693, ENST00000458174, ENST00000538178, ENST00000539523, ENST00000539744, ENST00000540106, ENST00000542224, ENST00000545543"
"209"	"ENSG00000152990"	"ENST00000282943"	0.673740003405262	0.915799141685935	13	"ENST00000282943, ENST00000334304, ENST00000499527, ENST00000502482, ENST00000504617, ENST00000506133, ENST00000506155, ENST00000506346, ENST00000508133, ENST00000511051, ENST00000513385, ENST00000514129, ENST00000514749"
"210"	"ENSG00000155115"	"ENST00000329970"	0.365477865809982	0.765914484001788	2	"ENST00000329970, ENST00000480191"
"211"	"ENSG00000155561"	"ENST00000285968"	0.221034106214516	0.642861067868773	10	"ENST00000285968, ENST00000461255, ENST00000462316, ENST00000463247, ENST00000472132, ENST00000477620, ENST00000489493, ENST00000490439, ENST00000491089, ENST00000607647"
"212"	"ENSG00000155760"	"ENST00000286201"	0.00282141088486338	0.048568573089434	1	"ENST00000286201"
"213"	"ENSG00000156103"	"ENST00000286614"	0.0284379451239137	0.244769456245114	4	"ENST00000286614, ENST00000520568, ENST00000522726, ENST00000544227"
"214"	"ENSG00000156639"	"ENST00000373391"	0.949153300966994	0.996259090054683	7	"ENST00000373391, ENST00000287218, ENST00000373389, ENST00000440482, ENST00000463847, ENST00000469208, ENST00000474522"
"215"	"ENSG00000156671"	"ENST00000542569"	0.599817075441794	0.885624359909236	4	"ENST00000542569, ENST00000372687, ENST00000372690, ENST00000447533"
"216"	"ENSG00000156976"	"ENST00000440191"	0.719185933849484	0.935540104398013	27	"ENST00000440191, ENST00000323963, ENST00000425053, ENST00000426808, ENST00000429589, ENST00000441007, ENST00000443963, ENST00000445596, ENST00000461021, ENST00000465032, ENST00000465222, ENST00000465267, ENST00000465792, ENST00000466362, ENST00000467585, ENST00000468362, ENST00000475409, ENST00000475653, ENST00000485101, ENST00000486805, ENST00000491473, ENST00000492144, ENST00000494445, ENST00000495049, ENST00000496382, ENST00000497177, ENST00000498746"
"217"	"ENSG00000158062"	"ENST00000314675"	0.901015126885986	0.994531751688896	16	"ENST00000314675, ENST00000357089, ENST00000374215, ENST00000374217, ENST00000374221, ENST00000374222, ENST00000374223, ENST00000421827, ENST00000423664, ENST00000442942, ENST00000450041, ENST00000452980, ENST00000472155, ENST00000475591, ENST00000494942, ENST00000496466"
"218"	"ENSG00000158615"	"ENST00000367188"	0.504810659610721	0.849118379930203	1	"ENST00000367188"
"219"	"ENSG00000159202"	"ENST00000360943"	0.0790131838653159	0.418509391462443	8	"ENST00000360943, ENST00000504684, ENST00000506271, ENST00000506498, ENST00000508468, ENST00000511373, ENST00000513342, ENST00000514948"
"220"	"ENSG00000159251"	"ENST00000290378"	0.127657088415658	0.512755971802892	3	"ENST00000290378, ENST00000557860, ENST00000560563"
"221"	"ENSG00000159377"	"ENST00000290541"	0.9601736148561	0.996259090054683	7	"ENST00000290541, ENST00000466425, ENST00000474100, ENST00000476467, ENST00000493673, ENST00000495288, ENST00000495805"
"222"	"ENSG00000160551"	"ENST00000261716"	0.626835035818096	0.894728049575152	6	"ENST00000261716, ENST00000536202, ENST00000577583, ENST00000578653, ENST00000583121, ENST00000587277"
"223"	"ENSG00000160932"	"ENST00000522971"	0.135408944074762	0.530626919057197	15	"ENST00000522971, ENST00000429120, ENST00000292494, ENST00000517503, ENST00000519546, ENST00000519611, ENST00000519615, ENST00000520466, ENST00000520531, ENST00000521003, ENST00000521182, ENST00000521699, ENST00000522024, ENST00000522528, ENST00000523847"
"224"	"ENSG00000161011"	"ENST00000360718"	0.114565793649839	0.497891643547952	16	"ENST00000360718, ENST00000389805, ENST00000510187, ENST00000422245, ENST00000453046, ENST00000464493, ENST00000466342, ENST00000481335, ENST00000485412, ENST00000504627, ENST00000506042, ENST00000506690, ENST00000508284, ENST00000512234, ENST00000514093, ENST00000626660"
"225"	"ENSG00000161057"	"ENST00000292644"	0.45070484461436	0.798280070206434	5	"ENST00000292644, ENST00000425206, ENST00000435765, ENST00000457587, ENST00000460021"
"226"	"ENSG00000161970"	"ENST00000293842"	0.0701167778692493	0.389453855722537	13	"ENST00000293842, ENST00000578069, ENST00000578115, ENST00000578812, ENST00000582485, ENST00000582556, ENST00000583011, ENST00000583515, ENST00000584164, ENST00000584343, ENST00000584441, ENST00000584906, ENST00000585176"
"227"	"ENSG00000162378"	"ENST00000294353"	0.35640176398819	0.760917424654447	2	"ENST00000294353, ENST00000545132"
"228"	"ENSG00000162521"	"ENST00000373493"	0.656999601263514	0.913546273569087	19	"ENST00000373493, ENST00000373485, ENST00000401893, ENST00000414241, ENST00000445722, ENST00000458695, ENST00000460669, ENST00000463378, ENST00000465780, ENST00000475321, ENST00000477563, ENST00000482190, ENST00000490500, ENST00000492348, ENST00000524393, ENST00000525506, ENST00000526193, ENST00000527118, ENST00000531983"
"229"	"ENSG00000162545"	"ENST00000375078"	0.960739887912035	0.996259090054683	2	"ENST00000375078, ENST00000489020"
"230"	"ENSG00000162735"	"ENST00000472750"	0.146657771353188	0.555080422896177	12	"ENST00000472750, ENST00000368072, ENST00000392220, ENST00000462644, ENST00000467711, ENST00000495624, ENST00000524939, ENST00000532508, ENST00000532516, ENST00000532643, ENST00000533104, ENST00000533699"
"231"	"ENSG00000162783"	"ENST00000367577"	0.861492604617192	0.994531751688896	1	"ENST00000367577"
"232"	"ENSG00000163041"	"ENST00000366815"	0.101720710035059	0.476013419775715	4	"ENST00000366815, ENST00000366813, ENST00000366814, ENST00000366816"
"233"	"ENSG00000164032"	"ENST00000296417"	0.0168170038290785	0.165424405012568	6	"ENST00000296417, ENST00000511203, ENST00000511319, ENST00000511348, ENST00000527366, ENST00000529158"
"234"	"ENSG00000164171"	"ENST00000296585"	5.96845951423639e-10	5.75359497172388e-08	6	"ENST00000296585, ENST00000503810, ENST00000509814, ENST00000509960, ENST00000510722, ENST00000513685"
"235"	"ENSG00000164442"	"ENST00000537332"	0.0651001893154092	0.383638216807088	4	"ENST00000537332, ENST00000367651, ENST00000536159, ENST00000618718"
